movie_id,chunk_id,chunk_text,embedding_id,global_id
6370,2,Average rating: 4.0/5.0 from 5 ratings,4354,18426
6370,3,Release year: 2002,4354,18427
6371,0,Title: Pokémon Heroes,4355,18428
6371,1,"Genres: Animation, Children",4355,18429
6371,2,Average rating: 0.5/5.0 from 1 ratings,4355,18430
6371,3,Release year: 2003,4355,18431
6373,0,Title: Bruce Almighty,4356,18432
6373,1,"Genres: Comedy, Drama, Fantasy, Romance",4356,18433
6373,2,Average rating: 3.3/5.0 from 71 ratings,4356,18434
6373,3,"Tags: classic, religion",4356,18435
6373,4,Release year: 2003,4356,18436
6374,0,Title: In-Laws The,4357,18437
6374,1,Genres: Comedy,4357,18438
6374,2,Average rating: 2.2/5.0 from 3 ratings,4357,18439
6374,3,Release year: 2003,4357,18440
6375,0,Title: Gigantic A Tale of Two Johns,4358,18441
6375,1,Genres: Documentary,4358,18442
6375,2,Average rating: 4.0/5.0 from 4 ratings,4358,18443
6375,3,"Tags: in netflix queue, they might be giants",4358,18444
6375,4,Release year: 2002,4358,18445
6376,0,Title: Respiro,4359,18446
6376,1,"Genres: Comedy, Drama",4359,18447
6376,2,Average rating: 3.5/5.0 from 2 ratings,4359,18448
6376,3,Release year: 2002,4359,18449
6377,0,Title: Finding Nemo,4360,18450
6377,1,"Genres: Adventure, Animation, Children, Comedy",4360,18451
6377,2,Average rating: 4.0/5.0 from 141 ratings,4360,18452
6377,3,"Tags: heartwarming, disney, fish",4360,18453
6377,4,Release year: 2003,4360,18454
6378,0,Title: Italian Job The,4361,18455
6378,1,"Genres: Action, Crime",4361,18456
6378,2,Average rating: 3.6/5.0 from 59 ratings,4361,18457
6378,3,Tags: heist,4361,18458
6378,4,Release year: 2003,4361,18459
6379,0,Title: Wrong Turn,4362,18460
6379,1,"Genres: Horror, Thriller",4362,18461
6379,2,Average rating: 3.0/5.0 from 2 ratings,4362,18462
6379,3,Release year: 2003,4362,18463
6380,0,Title: Capturing the Friedmans,4363,18464
6380,1,Genres: Documentary,4363,18465
6380,2,Average rating: 3.9/5.0 from 7 ratings,4363,18466
6380,3,Tags: child abuse,4363,18467
6380,4,Release year: 2003,4363,18468
6382,0,Title: Together Han ni Zai Yiki,4364,18469
6382,1,Genres: Drama,4364,18470
6382,2,Average rating: 3.0/5.0 from 1 ratings,4364,18471
6382,3,Release year: 2002,4364,18472
6383,0,Title: 2 Fast 2 Furious Fast and the Furious 2 The,4365,18473
6383,1,"Genres: Action, Crime, Thriller",4365,18474
6383,2,Average rating: 2.6/5.0 from 19 ratings,4365,18475
6383,3,Release year: 2003,4365,18476
6385,0,Title: Whale Rider,4366,18477
6385,1,Genres: Drama,4366,18478
6385,2,Average rating: 3.8/5.0 from 14 ratings,4366,18479
6385,3,Tags: girl power,4366,18480
6385,4,Release year: 2002,4366,18481
6386,0,Title: Nevada Smith,4367,18482
6386,1,Genres: Western,4367,18483
6386,2,Average rating: 4.0/5.0 from 1 ratings,4367,18484
6386,3,Release year: 1966,4367,18485
6387,0,Title: Once a Thief Zong heng si hai,4368,18486
6387,1,"Genres: Action, Comedy, Crime, Thriller",4368,18487
6387,2,Average rating: 3.7/5.0 from 3 ratings,4368,18488
6387,3,Release year: 1991,4368,18489
6390,0,Title: Silk Stockings,4369,18490
6390,1,Genres: Musical,4369,18491
6390,2,Average rating: 3.5/5.0 from 1 ratings,4369,18492
6390,3,Tags: ninotchka remake,4369,18493
6390,4,Release year: 1957,4369,18494
6395,0,Title: Crazies The aka Code Name Trixie,4370,18495
6395,1,"Genres: Action, Drama, Horror, Sci-Fi, Thriller",4370,18496
6395,2,Average rating: 3.5/5.0 from 1 ratings,4370,18497
6395,3,Release year: 1973,4370,18498
6400,0,Title: Murder on a Sunday Morning Un coupable idéal,4371,18499
6400,1,Genres: Documentary,4371,18500
6400,2,Average rating: 3.5/5.0 from 1 ratings,4371,18501
6400,3,"Tags: crime, documentary",4371,18502
6400,4,Release year: 2001,4371,18503
6402,0,Title: Siam Sunset,4372,18504
6402,1,Genres: Comedy,4372,18505
6402,2,Average rating: 5.0/5.0 from 1 ratings,4372,18506
6402,3,Release year: 1999,4372,18507
6405,0,Title: Treasure Island,4373,18508
6405,1,"Genres: Adventure, Children",4373,18509
6405,2,Average rating: 3.2/5.0 from 2 ratings,4373,18510
6405,3,Release year: 1950,4373,18511
6407,0,Title: Walk Dont Run,4374,18512
6407,1,"Genres: Comedy, Romance",4374,18513
6407,2,Average rating: 2.0/5.0 from 1 ratings,4374,18514
6407,3,"Tags: tokyo, olympics",4374,18515
6407,4,Release year: 1966,4374,18516
6408,0,Title: Animals are Beautiful People,4375,18517
6408,1,"Genres: Comedy, Documentary",4375,18518
6408,2,Average rating: 5.0/5.0 from 1 ratings,4375,18519
6408,3,Release year: 1974,4375,18520
6410,0,Title: Car Wash,4376,18521
6410,1,Genres: Comedy,4376,18522
6410,2,Average rating: 3.8/5.0 from 2 ratings,4376,18523
6410,3,Release year: 1976,4376,18524
6412,0,Title: Destry Rides Again,4377,18525
6412,1,"Genres: Comedy, Western",4377,18526
6412,2,Average rating: 3.8/5.0 from 2 ratings,4377,18527
6412,3,Release year: 1939,4377,18528
6415,0,Title: Intervista,4378,18529
6415,1,"Genres: Comedy, Drama",4378,18530
6415,2,Average rating: 4.0/5.0 from 1 ratings,4378,18531
6415,3,Release year: 1987,4378,18532
6417,0,Title: Live Wire,4379,18533
6417,1,Genres: Action,4379,18534
6417,2,Average rating: 4.0/5.0 from 1 ratings,4379,18535
6417,3,Release year: 1992,4379,18536
6422,0,Title: Shenandoah,4380,18537
6422,1,"Genres: Drama, War, Western",4380,18538
6422,2,Average rating: 4.0/5.0 from 1 ratings,4380,18539
6422,3,Tags: civil war,4380,18540
6422,4,Release year: 1965,4380,18541
6424,0,Title: Oscar,4381,18542
6424,1,"Genres: Comedy, Crime, Mystery, Romance",4381,18543
6424,2,Average rating: 1.0/5.0 from 1 ratings,4381,18544
6424,3,Release year: 1991,4381,18545
6425,0,Title: 6th Man The Sixth Man The,4382,18546
6425,1,Genres: Comedy,4382,18547
6425,2,Average rating: 1.5/5.0 from 2 ratings,4382,18548
6425,3,Release year: 1997,4382,18549
6427,0,Title: Railway Children The,4383,18550
6427,1,"Genres: Children, Drama",4383,18551
6427,2,Average rating: 4.0/5.0 from 1 ratings,4383,18552
6427,3,Release year: 1970,4383,18553
6428,0,Title: Two Mules for Sister Sara,4384,18554
6428,1,"Genres: Comedy, War, Western",4384,18555
6428,2,Average rating: 3.0/5.0 from 2 ratings,4384,18556
6428,3,Release year: 1970,4384,18557
6429,0,Title: Winchester 73,4385,18558
6429,1,Genres: Western,4385,18559
6429,2,Average rating: 4.0/5.0 from 1 ratings,4385,18560
6429,3,Release year: 1950,4385,18561
6433,0,Title: Man with the Movie Camera The Chelovek s kino-apparatom,4386,18562
6433,1,Genres: Documentary,4386,18563
6433,2,Average rating: 3.3/5.0 from 3 ratings,4386,18564
6433,3,Release year: 1929,4386,18565
6434,0,Title: Objective Burma,4387,18566
6434,1,Genres: War,4387,18567
6434,2,Average rating: 3.0/5.0 from 1 ratings,4387,18568
6434,3,Release year: 1945,4387,18569
6436,0,Title: This Boys Life,4388,18570
6436,1,Genres: Drama,4388,18571
6436,2,Average rating: 3.3/5.0 from 3 ratings,4388,18572
6436,3,Release year: 1993,4388,18573
6440,0,Title: Barton Fink,4389,18574
6440,1,"Genres: Drama, Thriller",4389,18575
6440,2,Average rating: 4.0/5.0 from 14 ratings,4389,18576
6440,3,Tags: movie business,4389,18577
6440,4,Release year: 1991,4389,18578
6442,0,Title: Belle époque,4390,18579
6442,1,"Genres: Comedy, Romance",4390,18580
6442,2,Average rating: 5.0/5.0 from 2 ratings,4390,18581
6442,3,Release year: 1992,4390,18582
6448,0,Title: Flight of the Phoenix The,4391,18583
6448,1,"Genres: Action, Adventure, Drama",4391,18584
6448,2,Average rating: 4.0/5.0 from 2 ratings,4391,18585
6448,3,Release year: 1965,4391,18586
6449,0,Title: From the Terrace,4392,18587
6449,1,Genres: Drama,4392,18588
6449,2,Average rating: 3.0/5.0 from 1 ratings,4392,18589
6449,3,Release year: 1960,4392,18590
6452,0,Title: Long Hot Summer The,4393,18591
6452,1,Genres: Drama,4393,18592
6452,2,Average rating: 4.0/5.0 from 1 ratings,4393,18593
6452,3,Tags: in netflix queue,4393,18594
6452,4,Release year: 1958,4393,18595
6453,0,Title: Man of Aran,4394,18596
6453,1,Genres: Documentary,4394,18597
6453,2,Average rating: 3.5/5.0 from 1 ratings,4394,18598
6453,3,Release year: 1934,4394,18599
6454,0,Title: Music Box,4395,18600
6454,1,Genres: Drama,4395,18601
6454,2,Average rating: 3.5/5.0 from 1 ratings,4395,18602
6454,3,Tags: nazis,4395,18603
6454,4,Release year: 1989,4395,18604
6460,0,Title: Trial The Procès Le,4396,18605
6460,1,Genres: Drama,4396,18606
6460,2,Average rating: 4.9/5.0 from 5 ratings,4396,18607
6460,3,Release year: 1962,4396,18608
6461,0,Title: Unforgiven The,4397,18609
6461,1,"Genres: Drama, Western",4397,18610
6461,2,Average rating: 3.8/5.0 from 6 ratings,4397,18611
6461,3,Release year: 1960,4397,18612
6464,0,Title: Good Burger,4398,18613
6464,1,"Genres: Children, Comedy",4398,18614
6464,2,Average rating: 2.0/5.0 from 2 ratings,4398,18615
6464,3,Release year: 1997,4398,18616
6465,0,Title: Jubilee,4399,18617
6465,1,Genres: Drama,4399,18618
6465,2,Average rating: 3.0/5.0 from 1 ratings,4399,18619
6465,3,Release year: 1977,4399,18620
6466,0,Title: Mississippi Masala,4400,18621
6466,1,"Genres: Drama, Romance",4400,18622
6466,2,Average rating: 3.5/5.0 from 3 ratings,4400,18623
6466,3,Tags: in netflix queue,4400,18624
6466,4,Release year: 1991,4400,18625
6476,0,Title: Shattered,4401,18626
6476,1,"Genres: Mystery, Thriller",4401,18627
6476,2,Average rating: 3.0/5.0 from 1 ratings,4401,18628
6476,3,Release year: 1991,4401,18629
6477,0,Title: Song of Bernadette The,4402,18630
6477,1,Genres: Drama,4402,18631
6477,2,Average rating: 3.0/5.0 from 1 ratings,4402,18632
6477,3,Release year: 1943,4402,18633
6480,0,Title: Thoroughly Modern Millie,4403,18634
6480,1,"Genres: Comedy, Musical",4403,18635
6480,2,Average rating: 3.0/5.0 from 1 ratings,4403,18636
6480,3,Release year: 1967,4403,18637
6482,0,Title: Dumb and Dumberer When Harry Met Lloyd,4404,18638
6482,1,Genres: Comedy,4404,18639
6482,2,Average rating: 1.9/5.0 from 11 ratings,4404,18640
6482,3,Release year: 2003,4404,18641
6483,0,Title: From Justin to Kelly,4405,18642
6483,1,"Genres: Musical, Romance",4405,18643
6483,2,Average rating: 0.8/5.0 from 3 ratings,4405,18644
6483,3,Release year: 2003,4405,18645
6484,0,Title: Hollywood Homicide,4406,18646
6484,1,"Genres: Action, Crime, Drama",4406,18647
6484,2,Average rating: 2.9/5.0 from 7 ratings,4406,18648
6484,3,Release year: 2003,4406,18649
6493,0,Title: Alex and Emma,4407,18650
6493,1,"Genres: Comedy, Drama, Romance",4407,18651
6493,2,Average rating: 2.0/5.0 from 1 ratings,4407,18652
6493,3,Release year: 2003,4407,18653
6502,0,Title: 28 Days Later,4408,18654
6502,1,"Genres: Action, Horror, Sci-Fi",4408,18655
6502,2,Average rating: 4.0/5.0 from 58 ratings,4408,18656
6502,3,Tags: zombies,4408,18657
6502,4,Release year: 2002,4408,18658
6503,0,Title: Charlies Angels Full Throttle,4409,18659
6503,1,"Genres: Action, Adventure, Comedy, Crime, Thriller",4409,18660
6503,2,Average rating: 2.4/5.0 from 27 ratings,4409,18661
6503,3,Release year: 2003,4409,18662
6506,0,Title: Fulltime Killer Chuen jik sat sau,4410,18663
6506,1,"Genres: Action, Thriller",4410,18664
6506,2,Average rating: 3.5/5.0 from 1 ratings,4410,18665
6506,3,Release year: 2001,4410,18666
6509,0,Title: Ali Fear Eats the Soul Angst essen Seele auf,4411,18667
6509,1,"Genres: Drama, Romance",4411,18668
6509,2,Average rating: 4.0/5.0 from 2 ratings,4411,18669
6509,3,Release year: 1974,4411,18670
6510,0,Title: Bodies Rest & Motion,4412,18671
6510,1,"Genres: Drama, Romance",4412,18672
6510,2,Average rating: 3.0/5.0 from 1 ratings,4412,18673
6510,3,Release year: 1993,4412,18674
6514,0,Title: Ring of Terror,4413,18675
6514,1,Genres: Horror,4413,18676
6514,2,Average rating: 0.5/5.0 from 1 ratings,4413,18677
6514,3,Release year: 1962,4413,18678
6515,0,Title: You Only Live Once,4414,18679
6515,1,"Genres: Crime, Film-Noir",4414,18680
6515,2,Average rating: 4.5/5.0 from 1 ratings,4414,18681
6515,3,Tags: fugitive,4414,18682
6515,4,Release year: 1937,4414,18683
6516,0,Title: Anastasia,4415,18684
6516,1,Genres: Drama,4415,18685
6516,2,Average rating: 3.5/5.0 from 1 ratings,4415,18686
6516,3,Tags: in netflix queue,4415,18687
6516,4,Release year: 1956,4415,18688
6517,0,Title: Babe The,4416,18689
6517,1,Genres: Drama,4416,18690
6517,2,Average rating: 2.2/5.0 from 2 ratings,4416,18691
6517,3,Release year: 1992,4416,18692
6523,0,Title: Mr Baseball,4417,18693
6523,1,"Genres: Comedy, Romance",4417,18694
6523,2,Average rating: 2.5/5.0 from 2 ratings,4417,18695
6523,3,Release year: 1992,4417,18696
6527,0,Title: Scaramouche,4418,18697
6527,1,"Genres: Adventure, Romance",4418,18698
6527,2,Average rating: 3.0/5.0 from 1 ratings,4418,18699
6527,3,Release year: 1952,4418,18700
6528,0,Title: Start the Revolution Without Me,4419,18701
6528,1,Genres: Comedy,4419,18702
6528,2,Average rating: 2.0/5.0 from 1 ratings,4419,18703
6528,3,Release year: 1970,4419,18704
6530,0,Title: Tenant The Locataire Le,4420,18705
6530,1,"Genres: Drama, Horror, Mystery, Thriller",4420,18706
6530,2,Average rating: 4.2/5.0 from 2 ratings,4420,18707
6530,3,Release year: 1976,4420,18708
6533,0,Title: Whats Up Doc,4421,18709
6533,1,Genres: Comedy,4421,18710
6533,2,Average rating: 4.5/5.0 from 1 ratings,4421,18711
6533,3,Release year: 1972,4421,18712
6534,0,Title: Hulk,4422,18713
6534,1,"Genres: Action, Adventure, Sci-Fi",4422,18714
6534,2,Average rating: 2.6/5.0 from 33 ratings,4422,18715
6534,3,"Tags: marvel, mad scientist, dogs, eric bana",4422,18716
6534,4,Release year: 2003,4422,18717
6535,0,Title: Legally Blonde 2 Red White & Blonde,4423,18718
6535,1,Genres: Comedy,4423,18719
6535,2,Average rating: 2.4/5.0 from 11 ratings,4423,18720
6535,3,Tags: politics,4423,18721
6535,4,Release year: 2003,4423,18722
6536,0,Title: Sinbad Legend of the Seven Seas,4424,18723
6536,1,"Genres: Adventure, Animation, Children, Fantasy",4424,18724
6536,2,Average rating: 3.7/5.0 from 6 ratings,4424,18725
6536,3,Tags: swashbuckler,4424,18726
6536,4,Release year: 2003,4424,18727
6537,0,Title: Terminator 3 Rise of the Machines,4425,18728
6537,1,"Genres: Action, Adventure, Sci-Fi",4425,18729
6537,2,Average rating: 3.0/5.0 from 45 ratings,4425,18730
6537,3,Release year: 2003,4425,18731
6538,0,Title: Swimming Pool,4426,18732
6538,1,"Genres: Drama, Mystery, Thriller",4426,18733
6538,2,Average rating: 3.6/5.0 from 5 ratings,4426,18734
6538,3,Release year: 2003,4426,18735
6539,0,Title: Pirates of the Caribbean The Curse of the Black Pearl,4427,18736
6539,1,"Genres: Action, Adventure, Comedy, Fantasy",4427,18737
6539,2,Average rating: 3.8/5.0 from 149 ratings,4427,18738
6539,3,Tags: swashbuckler,4427,18739
6539,4,Release year: 2003,4427,18740
6541,0,Title: League of Extraordinary Gentlemen The aka LXG,4428,18741
6541,1,"Genres: Action, Fantasy, Sci-Fi",4428,18742
6541,2,Average rating: 2.6/5.0 from 32 ratings,4428,18743
6541,3,"Tags: captain nemo, gothic, peta wilson, sean connery, comic book, superhero",4428,18744
6541,4,Release year: 2003,4428,18745
6542,0,Title: Cuckoo The Kukushka,4429,18746
6542,1,"Genres: Comedy, Drama, War",4429,18747
6542,2,Average rating: 3.5/5.0 from 1 ratings,4429,18748
6542,3,Release year: 2002,4429,18749
6545,0,Title: I Capture the Castle,4430,18750
6545,1,"Genres: Drama, Romance",4430,18751
6545,2,Average rating: 4.5/5.0 from 1 ratings,4430,18752
6545,3,Tags: dodie smith,4430,18753
6545,4,Release year: 2003,4430,18754
6547,0,Title: Northfork,4431,18755
6547,1,"Genres: Drama, Fantasy",4431,18756
6547,2,Average rating: 2.2/5.0 from 2 ratings,4431,18757
6547,3,Tags: flood,4431,18758
6547,4,Release year: 2003,4431,18759
6548,0,Title: Bad Boys II,4432,18760
6548,1,"Genres: Action, Comedy, Crime, Thriller",4432,18761
6548,2,Average rating: 2.9/5.0 from 17 ratings,4432,18762
6548,3,Release year: 2003,4432,18763
6549,0,Title: How to Deal,4433,18764
6549,1,"Genres: Comedy, Drama, Romance",4433,18765
6549,2,Average rating: 3.5/5.0 from 3 ratings,4433,18766
6549,3,Release year: 2003,4433,18767
6550,0,Title: Johnny English,4434,18768
6550,1,"Genres: Action, Comedy, Thriller",4434,18769
6550,2,Average rating: 3.0/5.0 from 13 ratings,4434,18770
6550,3,Release year: 2003,4434,18771
6551,0,Title: Anarchist Cookbook The,4435,18772
6551,1,"Genres: Comedy, Romance",4435,18773
6551,2,Average rating: 4.0/5.0 from 1 ratings,4435,18774
6551,3,Release year: 2002,4435,18775
6552,0,Title: Dirty Pretty Things,4436,18776
6552,1,"Genres: Crime, Drama, Thriller",4436,18777
6552,2,Average rating: 3.6/5.0 from 12 ratings,4436,18778
6552,3,Tags: immigration,4436,18779
6552,4,Release year: 2002,4436,18780
6553,0,Title: Embalmer The Imbalsamatore L,4437,18781
6553,1,Genres: Drama,4437,18782
6553,2,Average rating: 4.0/5.0 from 1 ratings,4437,18783
6553,3,Release year: 2002,4437,18784
6554,0,Title: Garage Days,4438,18785
6554,1,"Genres: Comedy, Musical",4438,18786
6554,2,Average rating: 1.2/5.0 from 2 ratings,4438,18787
6554,3,Release year: 2002,4438,18788
6557,0,Title: Born to Be Wild,4439,18789
6557,1,"Genres: Adventure, Children, Comedy, Drama",4439,18790
6557,2,Average rating: 0.5/5.0 from 1 ratings,4439,18791
6557,3,Release year: 1995,4439,18792
6558,0,Title: Curly Sue,4440,18793
6558,1,"Genres: Comedy, Drama",4440,18794
6558,2,Average rating: 2.3/5.0 from 3 ratings,4440,18795
6558,3,Release year: 1991,4440,18796
6559,0,Title: Little Giants,4441,18797
6559,1,"Genres: Children, Comedy",4441,18798
6559,2,Average rating: 2.5/5.0 from 4 ratings,4441,18799
6559,3,Release year: 1994,4441,18800
6560,0,Title: Loose Cannons,4442,18801
6560,1,"Genres: Action, Comedy",4442,18802
6560,2,Average rating: 2.0/5.0 from 1 ratings,4442,18803
6560,3,Release year: 1990,4442,18804
6561,0,Title: Mouse That Roared The,4443,18805
6561,1,"Genres: Comedy, War",4443,18806
6561,2,Average rating: 3.0/5.0 from 1 ratings,4443,18807
6561,3,Release year: 1959,4443,18808
6563,0,Title: Masked & Anonymous,4444,18809
6563,1,"Genres: Comedy, Drama",4444,18810
6563,2,Average rating: 2.5/5.0 from 1 ratings,4444,18811
6563,3,Release year: 2003,4444,18812
6564,0,Title: Lara Croft Tomb Raider The Cradle of Life,4445,18813
6564,1,"Genres: Action, Adventure, Comedy, Romance, Thriller",4445,18814
6564,2,Average rating: 2.6/5.0 from 17 ratings,4445,18815
6564,3,"Tags: heroine in tight suit, adventure, angelina jolie",4445,18816
6564,4,Release year: 2003,4445,18817
6565,0,Title: Seabiscuit,4446,18818
6565,1,Genres: Drama,4446,18819
6565,2,Average rating: 3.7/5.0 from 18 ratings,4446,18820
6565,3,Tags: horses,4446,18821
6565,4,Release year: 2003,4446,18822
6566,0,Title: Spy Kids 3-D Game Over,4447,18823
6566,1,"Genres: Action, Adventure, Children",4447,18824
6566,2,Average rating: 2.0/5.0 from 3 ratings,4447,18825
6566,3,Release year: 2003,4447,18826
6567,0,Title: Buffalo Soldiers,4448,18827
6567,1,"Genres: Comedy, Crime, Drama, War",4448,18828
6567,2,Average rating: 3.5/5.0 from 3 ratings,4448,18829
6567,3,Release year: 2001,4448,18830
6568,0,Title: Camp,4449,18831
6568,1,"Genres: Comedy, Musical",4449,18832
6568,2,Average rating: 3.2/5.0 from 2 ratings,4449,18833
6568,3,Release year: 2003,4449,18834
6571,0,Title: Mondays in the Sun Lunes al sol Los,4450,18835
6571,1,Genres: Drama,4450,18836
6571,2,Average rating: 4.0/5.0 from 1 ratings,4450,18837
6571,3,Release year: 2002,4450,18838
6572,0,Title: Scorched,4451,18839
6572,1,"Genres: Comedy, Crime",4451,18840
6572,2,Average rating: 3.5/5.0 from 2 ratings,4451,18841
6572,3,Release year: 2003,4451,18842
6573,0,Title: Avanti,4452,18843
6573,1,"Genres: Comedy, Drama",4452,18844
6573,2,Average rating: 4.0/5.0 from 1 ratings,4452,18845
6573,3,Release year: 1972,4452,18846
6574,0,Title: Eve of Destruction,4453,18847
6574,1,"Genres: Action, Sci-Fi, Thriller",4453,18848
6574,2,Average rating: 1.0/5.0 from 1 ratings,4453,18849
6574,3,Release year: 1991,4453,18850
6577,0,Title: Kickboxer 2 The Road Back,4454,18851
6577,1,"Genres: Action, Drama",4454,18852
6577,2,Average rating: 3.5/5.0 from 2 ratings,4454,18853
6577,3,Release year: 1991,4454,18854
6578,0,Title: Kiss Me Stupid,4455,18855
6578,1,Genres: Comedy,4455,18856
6578,2,Average rating: 3.5/5.0 from 1 ratings,4455,18857
6578,3,Release year: 1964,4455,18858
6579,0,Title: One Two Three,4456,18859
